chrom	chromStart	chromEnd	name	score	strand	counts
7	28702102	28702132	M07808:66:000000000-KDBRJ:1:2111:5746:7155	60	+	2
7	96239171	96239201	M07808:66:000000000-KDBRJ:1:2111:7128:7193	60	-	3
7	4086299	4086329	M07808:66:000000000-KDBRJ:1:2111:23093:7816	60	-	4
7	13724464	13724494	M07808:66:000000000-KDBRJ:1:2111:15260:7973	60	+	2
7	13724464	13724494	M07808:66:000000000-KDBRJ:1:2111:15278:7973	60	+	2
7	149565700	149565730	M07808:66:000000000-KDBRJ:1:2111:16825:8045	60	-	5
7	149565700	149565730	M07808:66:000000000-KDBRJ:1:2111:16843:8052	60	-	5
7	149565700	149565730	M07808:66:000000000-KDBRJ:1:2111:16823:8064	60	-	5
7	44457668	44457698	M07808:66:000000000-KDBRJ:1:2111:4547:9068	60	+	7
7	104160873	104160903	M07808:66:000000000-KDBRJ:1:2111:25833:9072	60	-	9
7	44457668	44457698	M07808:66:000000000-KDBRJ:1:2111:4555:9086	60	+	7
7	24916319	24916349	M07808:66:000000000-KDBRJ:1:2111:13490:9324	60	+	17
7	29291485	29291515	M07808:66:000000000-KDBRJ:1:2111:14874:10075	60	+	35
7	29291485	29291515	M07808:66:000000000-KDBRJ:1:2111:14869:10094	60	+	35
7	19000536	19000566	M07808:66:000000000-KDBRJ:1:2111:25046:10413	60	+	26
7	124446162	124446192	M07808:66:000000000-KDBRJ:1:2111:21715:10831	60	+	4
7	115473856	115473886	M07808:66:000000000-KDBRJ:1:2111:28952:10974	60	+	11
7	115473856	115473886	M07808:66:000000000-KDBRJ:1:2111:28934:10982	60	+	11
7	135400849	135400879	M07808:66:000000000-KDBRJ:1:2111:10769:11191	60	+	13
7	30334980	30335010	M07808:66:000000000-KDBRJ:1:2111:27945:12456	60	+	3
7	64695546	64695576	M07808:66:000000000-KDBRJ:1:2111:27084:12521	60	+	6
7	64695546	64695576	M07808:66:000000000-KDBRJ:1:2111:27072:12535	60	+	6
7	130482703	130482733	M07808:66:000000000-KDBRJ:1:2111:13934:12670	60	+	8
7	156744562	156744592	M07808:66:000000000-KDBRJ:1:2111:9490:14434	60	+	1
7	130482703	130482733	M07808:66:000000000-KDBRJ:1:2111:17059:15655	60	+	8
7	44676560	44676590	M07808:66:000000000-KDBRJ:1:2111:26297:16050	60	-	4
7	153241721	153241751	M07808:66:000000000-KDBRJ:1:2111:7968:17884	60	-	3
7	153241721	153241751	M07808:66:000000000-KDBRJ:1:2111:7983:17899	60	-	3
7	153241721	153241751	M07808:66:000000000-KDBRJ:1:2111:7961:17901	60	-	3
7	69279210	69279240	M07808:66:000000000-KDBRJ:1:2111:8306:18482	60	-	7
7	29298783	29298813	M07808:66:000000000-KDBRJ:1:2111:23841:19568	60	-	3
7	155223675	155223705	M07808:66:000000000-KDBRJ:1:2111:10866:21831	60	+	1
7	115473856	115473886	M07808:66:000000000-KDBRJ:1:2111:20605:22609	60	+	11
7	19000536	19000566	M07808:66:000000000-KDBRJ:1:2111:25698:23067	60	+	26
7	3373839	3373869	M07808:66:000000000-KDBRJ:1:2111:5101:23470	60	+	16
7	140454993	140455023	M07808:66:000000000-KDBRJ:1:2111:14243:23823	60	-	4
7	117442431	117442461	M07808:66:000000000-KDBRJ:1:2111:8136:24665	60	-	10
7	127422526	127422556	M07808:66:000000000-KDBRJ:1:2111:22227:26468	60	+	7
7	122052911	122052941	M07808:66:000000000-KDBRJ:1:2111:16751:27247	60	-	5
7	34796232	34796262	M07808:66:000000000-KDBRJ:1:2112:6124:6619	60	+	10
7	64536724	64536754	M07808:66:000000000-KDBRJ:1:2112:11271:8239	60	+	6
7	117442431	117442461	M07808:66:000000000-KDBRJ:1:2112:16247:8565	60	-	10
7	18667944	18667974	M07808:66:000000000-KDBRJ:1:2112:17576:9472	60	-	1
7	138977453	138977483	M07808:66:000000000-KDBRJ:1:2112:25317:11187	60	-	3
7	138245880	138245910	M07808:66:000000000-KDBRJ:1:2112:9482:13221	60	+	4
7	50286782	50286810	M07808:66:000000000-KDBRJ:1:2112:20665:13855	60	-	1
7	3373839	3373869	M07808:66:000000000-KDBRJ:1:2112:4885:13936	60	+	16
7	69279210	69279240	M07808:66:000000000-KDBRJ:1:2112:12610:18755	60	-	7
7	19000536	19000566	M07808:66:000000000-KDBRJ:1:2112:7556:19893	60	+	26
7	121007179	121007209	M07808:66:000000000-KDBRJ:1:2112:25573:21462	60	+	2
7	130645273	130645303	M07808:66:000000000-KDBRJ:1:2112:26318:22109	60	+	14
7	36498999	36499029	M07808:66:000000000-KDBRJ:1:2112:22807:22232	60	+	5
7	55115721	55115751	M07808:66:000000000-KDBRJ:1:2112:18615:22365	60	+	2
7	55115721	55115751	M07808:66:000000000-KDBRJ:1:2112:18627:22379	60	+	2
7	29291485	29291515	M07808:66:000000000-KDBRJ:1:2112:21831:25052	60	+	35
7	48085892	48085922	M07808:66:000000000-KDBRJ:1:2112:12249:28567	60	+	3
7	42059947	42059977	M07808:66:000000000-KDBRJ:1:2113:6987:5642	60	-	5
7	42059947	42059977	M07808:66:000000000-KDBRJ:1:2113:6986:5660	60	-	5
7	115473856	115473886	M07808:66:000000000-KDBRJ:1:2113:18910:5717	60	+	11
7	116893563	116893593	M07808:66:000000000-KDBRJ:1:2113:25724:6348	60	-	6
7	145097131	145097161	M07808:66:000000000-KDBRJ:1:2113:4924:6427	60	+	7
7	29555256	29555286	M07808:66:000000000-KDBRJ:1:2113:20701:7264	60	+	1
7	139435851	139435881	M07808:66:000000000-KDBRJ:1:2113:8602:7266	60	-	3
7	29291485	29291515	M07808:66:000000000-KDBRJ:1:2113:7521:7429	60	+	35
7	24916319	24916349	M07808:66:000000000-KDBRJ:1:2113:12234:8477	60	+	17
7	122950116	122950146	M07808:66:000000000-KDBRJ:1:2113:20564:8950	60	-	5
7	138977453	138977483	M07808:66:000000000-KDBRJ:1:2113:13849:9351	60	-	3
7	99394979	99395009	M07808:66:000000000-KDBRJ:1:2113:4538:10618	60	+	5
7	126773929	126773959	M07808:66:000000000-KDBRJ:1:2113:26900:11121	60	+	2
7	81145879	81145909	M07808:66:000000000-KDBRJ:1:2113:12825:12404	60	+	1
7	35221128	35221158	M07808:66:000000000-KDBRJ:1:2113:15220:15219	60	+	7
7	35221128	35221158	M07808:66:000000000-KDBRJ:1:2113:15224:15238	60	+	7
7	24553665	24553695	M07808:66:000000000-KDBRJ:1:2113:9266:15307	60	+	1
7	130645273	130645303	M07808:66:000000000-KDBRJ:1:2113:4229:16396	60	+	14
7	122706728	122706758	M07808:66:000000000-KDBRJ:1:2113:24009:16607	60	+	27
7	115152252	115152282	M07808:66:000000000-KDBRJ:1:2113:25912:16793	60	-	1
7	3373839	3373869	M07808:66:000000000-KDBRJ:1:2113:27986:20046	60	+	16
7	149870363	149870393	M07808:66:000000000-KDBRJ:1:2113:18923:20914	60	-	9
7	149870363	149870393	M07808:66:000000000-KDBRJ:1:2113:18937:20928	60	-	9
7	79226122	79226152	M07808:66:000000000-KDBRJ:1:2113:10249:21052	60	-	11
7	42059947	42059977	M07808:66:000000000-KDBRJ:1:2113:12655:21178	60	-	5
7	100194498	100194528	M07808:66:000000000-KDBRJ:1:2113:22471:21472	60	+	3
7	149870363	149870393	M07808:66:000000000-KDBRJ:1:2113:9012:22296	60	-	9
7	122052911	122052941	M07808:66:000000000-KDBRJ:1:2113:21918:24308	60	-	5
7	50852952	50852982	M07808:66:000000000-KDBRJ:1:2114:10404:2567	60	+	13
7	40556639	40556669	M07808:66:000000000-KDBRJ:1:2114:13072:4658	60	-	7
7	130645273	130645303	M07808:66:000000000-KDBRJ:1:2114:19526:4206	60	+	14
7	152504379	152504409	M07808:66:000000000-KDBRJ:1:2114:8751:5761	60	+	1
7	130645273	130645303	M07808:66:000000000-KDBRJ:1:2114:13082:10178	60	+	14
7	93436523	93436553	M07808:66:000000000-KDBRJ:1:2114:6387:10708	60	+	6
7	99394979	99395009	M07808:66:000000000-KDBRJ:1:2114:19030:12035	60	+	5
7	79226122	79226152	M07808:66:000000000-KDBRJ:1:2114:26783:12631	60	-	11
7	104160873	104160903	M07808:66:000000000-KDBRJ:1:2114:12604:12859	60	-	9
7	139166985	139167015	M07808:66:000000000-KDBRJ:1:2114:8315:12905	60	-	5
7	132330824	132330854	M07808:66:000000000-KDBRJ:1:2114:23401:14066	60	+	3
7	21358542	21358572	M07808:66:000000000-KDBRJ:1:2114:11630:16332	60	-	12
7	93436523	93436553	M07808:66:000000000-KDBRJ:1:2114:10916:18125	60	+	6
7	108124516	108124546	M07808:66:000000000-KDBRJ:1:2114:26890:18465	60	+	1
7	140724635	140724665	M07808:66:000000000-KDBRJ:1:2114:20557:20109	60	+	6
7	140724635	140724665	M07808:66:000000000-KDBRJ:1:2114:20575:20117	60	+	6
7	29291485	29291515	M07808:66:000000000-KDBRJ:1:2114:22912:21366	60	+	35
7	1098993	1099023	M07808:66:000000000-KDBRJ:1:2114:13812:21688	60	+	1
7	2234299	2234329	M07808:66:000000000-KDBRJ:1:2114:20628:22397	60	-	1
7	140716006	140716036	M07808:66:000000000-KDBRJ:1:2114:5755:22991	60	-	3
7	40556639	40556669	M07808:66:000000000-KDBRJ:1:2114:24360:23325	60	-	7
7	19000536	19000566	M07808:66:000000000-KDBRJ:1:2114:10007:23488	60	+	26
7	19000536	19000566	M07808:66:000000000-KDBRJ:1:2114:13059:23609	60	+	26
7	134410611	134410641	M07808:66:000000000-KDBRJ:1:2114:7772:26315	60	+	3
7	150728895	150728925	M07808:66:000000000-KDBRJ:1:2114:21615:27670	60	+	4
8	49393658	49393688	M07808:66:000000000-KDBRJ:1:1101:6339:5390	60	-	9
8	61351123	61351153	M07808:66:000000000-KDBRJ:1:1101:24742:6852	60	+	5
8	125707154	125707184	M07808:66:000000000-KDBRJ:1:1101:5049:8217	60	+	3
8	125707154	125707184	M07808:66:000000000-KDBRJ:1:1101:5068:8219	60	+	3
8	40446068	40446098	M07808:66:000000000-KDBRJ:1:1101:7909:8631	60	+	4
8	123558737	123558763	M07808:66:000000000-KDBRJ:1:1101:23516:4593	60	-	2
8	132654632	132654662	M07808:66:000000000-KDBRJ:1:1101:19615:8428	60	-	3
8	76350646	76350676	M07808:66:000000000-KDBRJ:1:1101:28279:9213	60	-	2
8	81005629	81005659	M07808:66:000000000-KDBRJ:1:1101:6982:11652	60	-	6
8	81005629	81005659	M07808:66:000000000-KDBRJ:1:1101:6998:11665	60	-	6
8	117201079	117201109	M07808:66:000000000-KDBRJ:1:1101:5498:11776	60	+	1
8	81005629	81005659	M07808:66:000000000-KDBRJ:1:1101:7669:14979	60	-	6
8	89922362	89922392	M07808:66:000000000-KDBRJ:1:1101:9912:17048	60	+	5
8	73645664	73645693	M07808:66:000000000-KDBRJ:1:1101:15186:17944	60	-	1
8	1135259	1135289	M07808:66:000000000-KDBRJ:1:1101:8257:17463	60	+	11
8	55386683	55386712	M07808:66:000000000-KDBRJ:1:1101:24146:18638	60	+	8
8	115997632	115997662	M07808:66:000000000-KDBRJ:1:1101:28486:19422	60	+	2
8	438478	438508	M07808:66:000000000-KDBRJ:1:1101:2751:19524	60	-	7
8	132734086	132734116	M07808:66:000000000-KDBRJ:1:1101:28372:19884	60	+	3
8	52764434	52764464	M07808:66:000000000-KDBRJ:1:1101:26021:19905	60	-	3
8	123357116	123357146	M07808:66:000000000-KDBRJ:1:1101:6300:20333	60	-	9
8	65457136	65457166	M07808:66:000000000-KDBRJ:1:1101:23723:21052	60	-	2
8	49393658	49393688	M07808:66:000000000-KDBRJ:1:1101:22438:21493	60	-	9
8	99443500	99443530	M07808:66:000000000-KDBRJ:1:1101:20410:23335	60	-	21
8	76205803	76205833	M07808:66:000000000-KDBRJ:1:1101:16232:23510	60	+	1
8	52764434	52764464	M07808:66:000000000-KDBRJ:1:1101:18628:24097	60	-	3
8	55860838	55860868	M07808:66:000000000-KDBRJ:1:1101:18022:26041	60	+	5
8	125137786	125137816	M07808:66:000000000-KDBRJ:1:1102:12761:2570	60	+	2
8	116656303	116656333	M07808:66:000000000-KDBRJ:1:1102:12584:4902	60	+	15
8	13382208	13382238	M07808:66:000000000-KDBRJ:1:1102:4343:8501	60	-	4
8	89922362	89922392	M07808:66:000000000-KDBRJ:1:1102:5709:8979	60	+	5
8	17120572	17120602	M07808:66:000000000-KDBRJ:1:1102:19627:8069	60	+	2
8	97728057	97728087	M07808:66:000000000-KDBRJ:1:1102:4379:9551	60	-	9
8	97728057	97728087	M07808:66:000000000-KDBRJ:1:1102:4393:9562	60	-	9
8	89471593	89471623	M07808:66:000000000-KDBRJ:1:1102:10133:10233	60	+	10
8	2080081	2080111	M07808:66:000000000-KDBRJ:1:1102:17058:10951	60	+	2
8	9777714	9777744	M07808:66:000000000-KDBRJ:1:1102:21909:8912	60	+	3
8	21722015	21722045	M07808:66:000000000-KDBRJ:1:1102:27548:11709	60	+	10
8	15721655	15721685	M07808:66:000000000-KDBRJ:1:1102:14711:12831	60	+	4
8	123805109	123805139	M07808:66:000000000-KDBRJ:1:1102:4738:13208	60	+	4
8	123805109	123805139	M07808:66:000000000-KDBRJ:1:1102:4749:13226	60	+	4
8	123805109	123805139	M07808:66:000000000-KDBRJ:1:1102:4731:13228	60	+	4
8	21968645	21968675	M07808:66:000000000-KDBRJ:1:1102:3671:13409	60	+	1
8	112911797	112911822	M07808:66:000000000-KDBRJ:1:1102:28556:14418	60	-	8
8	112911797	112911822	M07808:66:000000000-KDBRJ:1:1102:28574:14420	60	-	8
8	37905419	37905449	M07808:66:000000000-KDBRJ:1:1102:26127:14637	60	-	3
8	57856547	57856577	M07808:66:000000000-KDBRJ:1:1102:9326:15435	60	-	3
8	123357116	123357146	M07808:66:000000000-KDBRJ:1:1102:7081:15463	60	-	9
8	123357116	123357146	M07808:66:000000000-KDBRJ:1:1102:7098:15468	60	-	9
8	133734629	133734659	M07808:66:000000000-KDBRJ:1:1102:7991:15973	60	-	3
8	133734629	133734659	M07808:66:000000000-KDBRJ:1:1102:4972:16512	60	-	3
8	90265552	90265582	M07808:66:000000000-KDBRJ:1:1102:11386:17913	60	-	1
8	19476164	19476194	M07808:66:000000000-KDBRJ:1:1102:23917:21555	60	-	4
8	102894245	102894275	M07808:66:000000000-KDBRJ:1:1102:7887:21900	60	-	1
8	29500237	29500267	M07808:66:000000000-KDBRJ:1:1102:10581:21932	60	-	22
8	122907991	122908021	M07808:66:000000000-KDBRJ:1:1102:24186:22097	60	-	2
8	71269370	71269400	M07808:66:000000000-KDBRJ:1:1102:14770:26248	60	+	4
8	140916549	140916579	M07808:66:000000000-KDBRJ:1:1102:21057:25176	60	+	6
8	122907761	122907791	M07808:66:000000000-KDBRJ:1:1102:15190:25355	60	+	1
8	99443500	99443530	M07808:66:000000000-KDBRJ:1:1103:7431:5964	60	-	21
8	140916549	140916579	M07808:66:000000000-KDBRJ:1:1103:8020:11315	60	+	6
8	115381449	115381479	M07808:66:000000000-KDBRJ:1:1103:24882:11518	60	+	4
8	74637052	74637082	M07808:66:000000000-KDBRJ:1:1103:14682:11628	60	+	2
8	125137786	125137816	M07808:66:000000000-KDBRJ:1:1103:7907:17360	60	+	2
8	63734956	63734986	M07808:66:000000000-KDBRJ:1:1103:5095:17577	60	+	8
8	57418417	57418447	M07808:66:000000000-KDBRJ:1:1103:23899:20266	60	-	1
8	57099627	57099657	M07808:66:000000000-KDBRJ:1:1103:25124:21398	60	-	16
8	29500237	29500267	M07808:66:000000000-KDBRJ:1:1103:16440:21883	60	-	22
8	22430406	22430436	M07808:66:000000000-KDBRJ:1:1103:14388:22085	60	-	8
8	99443500	99443530	M07808:66:000000000-KDBRJ:1:1103:10389:24724	60	-	21
8	116656303	116656333	M07808:66:000000000-KDBRJ:1:1103:16040:25525	60	+	15
8	55276922	55276952	M07808:66:000000000-KDBRJ:1:1103:16963:26662	60	-	2
8	143293495	143293525	M07808:66:000000000-KDBRJ:1:1103:10873:26044	60	-	18
8	43420349	43420379	M07808:66:000000000-KDBRJ:1:1103:8895:26112	60	+	2
8	43420349	43420379	M07808:66:000000000-KDBRJ:1:1103:8893:26131	60	+	2
8	20470733	20470763	M07808:66:000000000-KDBRJ:1:1104:20808:3284	60	+	4
8	130478161	130478191	M07808:66:000000000-KDBRJ:1:1104:19290:2882	60	+	4
8	114554362	114554392	M07808:66:000000000-KDBRJ:1:1104:20887:4609	60	-	4
8	101210785	101210815	M07808:66:000000000-KDBRJ:1:1104:10815:5854	60	-	3
8	99320683	99320713	M07808:66:000000000-KDBRJ:1:1104:20121:6385	60	-	1
8	127505280	127505310	M07808:66:000000000-KDBRJ:1:1104:11772:7799	60	-	1
8	77624254	77624284	M07808:66:000000000-KDBRJ:1:1104:13524:10471	60	-	5
8	55386683	55386712	M07808:66:000000000-KDBRJ:1:1104:27135:11740	60	+	8
8	55386683	55386712	M07808:66:000000000-KDBRJ:1:1104:27134:11760	60	+	8
8	84368466	84368496	M07808:66:000000000-KDBRJ:1:1104:27424:15689	60	-	6
8	65457136	65457166	M07808:66:000000000-KDBRJ:1:1104:4297:16314	60	-	2
8	57972792	57972822	M07808:66:000000000-KDBRJ:1:1104:25417:16966	60	-	2
8	128321560	128321590	M07808:66:000000000-KDBRJ:1:1104:5619:18523	60	-	16
8	70736509	70736539	M07808:66:000000000-KDBRJ:1:1104:21366:20648	60	-	2
8	64362090	64362120	M07808:66:000000000-KDBRJ:1:1104:13779:21172	60	-	2
8	438478	438508	M07808:66:000000000-KDBRJ:1:1104:17677:22751	60	-	7
8	438478	438508	M07808:66:000000000-KDBRJ:1:1104:17656:22751	60	-	7
8	438478	438508	M07808:66:000000000-KDBRJ:1:1104:17662:22768	60	-	7
8	1135259	1135289	M07808:66:000000000-KDBRJ:1:1104:4665:22780	60	+	11
8	13382208	13382238	M07808:66:000000000-KDBRJ:1:1104:11787:22324	60	-	4
8	72301832	72301862	M07808:66:000000000-KDBRJ:1:1104:19946:24241	60	+	1
8	57099627	57099657	M07808:66:000000000-KDBRJ:1:1104:24622:25985	60	-	16
8	63063085	63063115	M07808:66:000000000-KDBRJ:1:1104:8606:26716	60	-	6
8	30124694	30124724	M07808:66:000000000-KDBRJ:1:1104:21378:27060	60	+	2
8	30124694	30124724	M07808:66:000000000-KDBRJ:1:1104:21383:27079	60	+	2
8	128321560	128321590	M07808:66:000000000-KDBRJ:1:1105:11052:6497	60	-	16
8	39628882	39628912	M07808:66:000000000-KDBRJ:1:1105:26602:6817	60	+	8
8	53965328	53965358	M07808:66:000000000-KDBRJ:1:1105:25735:7100	60	-	3
8	29500237	29500267	M07808:66:000000000-KDBRJ:1:1105:11544:8614	60	-	22
8	29500237	29500267	M07808:66:000000000-KDBRJ:1:1105:11523:8619	60	-	22
8	101210785	101210815	M07808:66:000000000-KDBRJ:1:1105:22831:8949	60	-	3
8	89471593	89471623	M07808:66:000000000-KDBRJ:1:1105:10951:8991	60	+	10
8	114554362	114554392	M07808:66:000000000-KDBRJ:1:1105:14677:10143	60	-	4
8	57529686	57529716	M07808:66:000000000-KDBRJ:1:1105:20078:10478	60	+	5
8	88603301	88603331	M07808:66:000000000-KDBRJ:1:1105:6234:13136	60	+	9
8	88603301	88603331	M07808:66:000000000-KDBRJ:1:1105:6239:13155	60	+	9
8	64305973	64306003	M07808:66:000000000-KDBRJ:1:1105:13417:20562	60	-	2
8	57099627	57099657	M07808:66:000000000-KDBRJ:1:1105:17915:20335	60	-	16
8	57099627	57099657	M07808:66:000000000-KDBRJ:1:1105:17927:20352	60	-	16
8	39628882	39628912	M07808:66:000000000-KDBRJ:1:1105:3548:20874	60	+	8
8	39628882	39628912	M07808:66:000000000-KDBRJ:1:1105:3528:20876	60	+	8
8	49393658	49393688	M07808:66:000000000-KDBRJ:1:1105:17576:21232	60	-	9
8	49393658	49393688	M07808:66:000000000-KDBRJ:1:1105:17569:21251	60	-	9
8	15721655	15721685	M07808:66:000000000-KDBRJ:1:1105:9190:22270	60	+	4
8	86457437	86457467	M07808:66:000000000-KDBRJ:1:1105:13833:22319	60	-	3
8	73303750	73303780	M07808:66:000000000-KDBRJ:1:1105:18631:23002	60	-	2
8	73303750	73303780	M07808:66:000000000-KDBRJ:1:1105:18628:23026	60	-	2
8	32891293	32891323	M07808:66:000000000-KDBRJ:1:1105:18927:25514	60	-	2
8	20470733	20470763	M07808:66:000000000-KDBRJ:1:1106:9001:3776	60	+	4
8	57856547	57856577	M07808:66:000000000-KDBRJ:1:1106:20907:3888	60	-	3
8	16145546	16145576	M07808:66:000000000-KDBRJ:1:1106:9640:4676	60	-	1
8	42183914	42183944	M07808:66:000000000-KDBRJ:1:1106:7221:6903	60	+	1
8	26832466	26832496	M07808:66:000000000-KDBRJ:1:1106:10531:6586	60	+	1
8	145040828	145040858	M07808:66:000000000-KDBRJ:1:1106:23020:7270	60	-	4
8	85384505	85384535	M07808:66:000000000-KDBRJ:1:1106:15167:8017	60	-	2
8	29188616	29188646	M07808:66:000000000-KDBRJ:1:1106:5231:11194	60	-	2
8	29188616	29188646	M07808:66:000000000-KDBRJ:1:1106:5236:11212	60	-	2
8	128321560	128321590	M07808:66:000000000-KDBRJ:1:1106:15858:7579	60	-	16
8	128321560	128321590	M07808:66:000000000-KDBRJ:1:1106:3864:14354	60	-	16
8	128321560	128321590	M07808:66:000000000-KDBRJ:1:1106:3870:14372	60	-	16
8	145040828	145040858	M07808:66:000000000-KDBRJ:1:1106:4611:12582	60	-	4
8	99443500	99443530	M07808:66:000000000-KDBRJ:1:1106:6393:16046	60	-	21
8	132690115	132690145	M07808:66:000000000-KDBRJ:1:1106:19742:16467	60	-	4
8	57529686	57529716	M07808:66:000000000-KDBRJ:1:1106:6441:18064	60	+	5
8	57529686	57529716	M07808:66:000000000-KDBRJ:1:1106:6461:18070	60	+	5
8	57529686	57529716	M07808:66:000000000-KDBRJ:1:1106:6431:18080	60	+	5
8	84301809	84301839	M07808:66:000000000-KDBRJ:1:1106:3045:20628	60	+	4
8	28673773	28673803	M07808:66:000000000-KDBRJ:1:1106:19914:21028	60	+	2
8	99123946	99123976	M07808:66:000000000-KDBRJ:1:1106:5298:20447	60	+	2
8	122893026	122893056	M07808:66:000000000-KDBRJ:1:1106:19500:21618	60	-	4
8	72558538	72558568	M07808:66:000000000-KDBRJ:1:1106:10698:21857	60	-	2
8	72558538	72558568	M07808:66:000000000-KDBRJ:1:1106:10687:21875	60	-	2
8	29500237	29500267	M07808:66:000000000-KDBRJ:1:1106:16356:24713	60	-	22
8	99800778	99800808	M07808:66:000000000-KDBRJ:1:1106:12913:26961	60	-	1
8	69077638	69077668	M07808:66:000000000-KDBRJ:1:1107:19752:4054	60	+	2
8	99123946	99123976	M07808:66:000000000-KDBRJ:1:1107:21459:5838	60	+	2
8	70736509	70736539	M07808:66:000000000-KDBRJ:1:1107:16628:6277	60	-	2
8	84301809	84301839	M07808:66:000000000-KDBRJ:1:1107:11319:6443	60	+	4
8	21722015	21722045	M07808:66:000000000-KDBRJ:1:1107:21860:8007	60	+	10
8	32891293	32891323	M07808:66:000000000-KDBRJ:1:1106:20784:26150	60	-	2
8	88741694	88741724	M07808:66:000000000-KDBRJ:1:1107:7503:14966	60	-	3
8	88741694	88741724	M07808:66:000000000-KDBRJ:1:1107:7492:14983	60	-	3
8	20470733	20470763	M07808:66:000000000-KDBRJ:1:1107:4380:15619	60	+	4
8	39268702	39268732	M07808:66:000000000-KDBRJ:1:1107:24186:16120	60	-	2
8	57099627	57099657	M07808:66:000000000-KDBRJ:1:1107:3262:17299	60	-	16
8	84368466	84368496	M07808:66:000000000-KDBRJ:1:1107:3981:19317	60	-	6
8	138235182	138235212	M07808:66:000000000-KDBRJ:1:1107:11613:20574	60	+	2
8	37905419	37905449	M07808:66:000000000-KDBRJ:1:1107:22922:21367	60	-	3
8	123996550	123996580	M07808:66:000000000-KDBRJ:1:1107:17828:20933	60	-	2
8	56033698	56033728	M07808:66:000000000-KDBRJ:1:1107:27108:23045	60	+	3
8	88603301	88603331	M07808:66:000000000-KDBRJ:1:1107:12272:24445	60	+	9
8	88603301	88603331	M07808:66:000000000-KDBRJ:1:1107:12262:24459	60	+	9
8	125707154	125707184	M07808:66:000000000-KDBRJ:1:1107:14915:24484	60	+	3
8	143293495	143293525	M07808:66:000000000-KDBRJ:1:1108:9265:4197	60	-	18
8	40446068	40446098	M07808:66:000000000-KDBRJ:1:1108:11928:4818	60	+	4
8	40446068	40446098	M07808:66:000000000-KDBRJ:1:1108:11934:4834	60	+	4
8	37905419	37905449	M07808:66:000000000-KDBRJ:1:1108:7708:7681	60	-	3
8	71322285	71322315	M07808:66:000000000-KDBRJ:1:1108:14647:8348	60	-	4
8	112911797	112911822	M07808:66:000000000-KDBRJ:1:1108:23773:9826	60	-	8
8	101210785	101210815	M07808:66:000000000-KDBRJ:1:1108:9093:10281	60	-	3
8	83237244	83237274	M07808:66:000000000-KDBRJ:1:1108:22178:10284	60	-	1
8	20728521	20728551	M07808:66:000000000-KDBRJ:1:1108:5619:14280	60	-	3
8	132279856	132279886	M07808:66:000000000-KDBRJ:1:1108:19565:3770	60	+	1
8	26497359	26497389	M07808:66:000000000-KDBRJ:1:1108:4289:15471	60	+	4
8	24320495	24320525	M07808:66:000000000-KDBRJ:1:1108:3234:19909	60	-	7
8	126525774	126525799	M07808:66:000000000-KDBRJ:1:1108:20773:20304	60	-	1
8	37732040	37732070	M07808:66:000000000-KDBRJ:1:1108:26643:20313	60	+	5
8	37732040	37732070	M07808:66:000000000-KDBRJ:1:1108:26637:20333	60	+	5
8	21164464	21164494	M07808:66:000000000-KDBRJ:1:1108:14773:20924	60	-	2
8	63063085	63063115	M07808:66:000000000-KDBRJ:1:1108:8645:20930	60	-	6
8	128321560	128321590	M07808:66:000000000-KDBRJ:1:1108:21621:20727	60	-	16
8	73645663	73645693	M07808:66:000000000-KDBRJ:1:1108:26156:21303	60	-	6
8	99443500	99443530	M07808:66:000000000-KDBRJ:1:1108:17163:21970	60	-	21
8	99443500	99443530	M07808:66:000000000-KDBRJ:1:1108:17163:21988	60	-	21
8	39628882	39628912	M07808:66:000000000-KDBRJ:1:1108:18018:22089	60	+	8
8	39628882	39628912	M07808:66:000000000-KDBRJ:1:1108:18014:22113	60	+	8
8	73085699	73085729	M07808:66:000000000-KDBRJ:1:1108:12101:22546	60	-	2
8	143993516	143993546	M07808:66:000000000-KDBRJ:1:1108:12541:24468	60	-	2
8	438478	438508	M07808:66:000000000-KDBRJ:1:1108:11657:24985	60	-	7
8	89922362	89922392	M07808:66:000000000-KDBRJ:1:1108:19564:27137	60	+	5
8	89922362	89922392	M07808:66:000000000-KDBRJ:1:1108:19579:27150	60	+	5
8	29500239	29500267	M07808:66:000000000-KDBRJ:1:1108:20619:27241	60	-	1
8	76404538	76404568	M07808:66:000000000-KDBRJ:1:1108:13384:28372	60	-	1
8	22430406	22430436	M07808:66:000000000-KDBRJ:1:1109:22736:5284	60	-	8
8	132654632	132654662	M07808:66:000000000-KDBRJ:1:1109:7780:5573	60	-	3
8	132654632	132654662	M07808:66:000000000-KDBRJ:1:1109:7772:5595	60	-	3
8	73645663	73645693	M07808:66:000000000-KDBRJ:1:1109:7867:6883	60	-	6
8	103774161	103774191	M07808:66:000000000-KDBRJ:1:1109:14040:7429	60	+	10
8	103774161	103774191	M07808:66:000000000-KDBRJ:1:1109:14026:7444	60	+	10
8	84368466	84368496	M07808:66:000000000-KDBRJ:1:1109:5920:7494	60	-	6
8	89313754	89313784	M07808:66:000000000-KDBRJ:1:1109:19561:7583	60	-	7
8	89313754	89313784	M07808:66:000000000-KDBRJ:1:1109:19580:7591	60	-	7
8	85206835	85206865	M07808:66:000000000-KDBRJ:1:1109:17266:8133	60	+	4
