chrom	chromStart	chromEnd	name	score	strand	counts
6	128625271	128625301	M07808:66:000000000-KDBRJ:1:1114:14780:25012	60	-	4
10	2507412	2507442	M07808:66:000000000-KDBRJ:1:1114:16701:25077	60	-	3
6	67805711	67805741	M07808:66:000000000-KDBRJ:1:1114:24451:25133	60	-	2
9	122278643	122278673	M07808:66:000000000-KDBRJ:1:1114:12239:25148	60	-	3
9	91866068	91866098	M07808:66:000000000-KDBRJ:1:1114:9555:25149	60	+	8
9	91866068	91866098	M07808:66:000000000-KDBRJ:1:1114:9542:25165	60	+	8
10	103539822	103539852	M07808:66:000000000-KDBRJ:1:1114:8937:25192	60	-	74
7	22962176	22962206	M07808:66:000000000-KDBRJ:1:1114:15296:25315	60	-	9
4	106353735	106353765	M07808:66:000000000-KDBRJ:1:1114:19865:25317	60	+	7
11	46837168	46837198	M07808:66:000000000-KDBRJ:1:1114:7339:25318	60	+	8
4	106353735	106353765	M07808:66:000000000-KDBRJ:1:1114:19878:25331	60	+	7
7	22962176	22962206	M07808:66:000000000-KDBRJ:1:1114:15299:25333	60	-	9
5	54259372	54259402	M07808:66:000000000-KDBRJ:1:1114:14234:25359	60	+	3
5	54259372	54259402	M07808:66:000000000-KDBRJ:1:1114:14248:25370	60	+	3
4	159060757	159060787	M07808:66:000000000-KDBRJ:1:1114:8822:25631	60	-	5
3	184523551	184523581	M07808:66:000000000-KDBRJ:1:1114:18139:25655	60	-	15
3	118595789	118595819	M07808:66:000000000-KDBRJ:1:1114:18902:25693	60	+	5
3	113665082	113665112	M07808:66:000000000-KDBRJ:1:1114:9597:25708	60	+	40
2	86789406	86789436	M07808:66:000000000-KDBRJ:1:1114:13814:25713	60	+	255
10	105107439	105107469	M07808:66:000000000-KDBRJ:1:1114:21097:25716	60	-	2
14	23554836	23554866	M07808:66:000000000-KDBRJ:1:1114:12438:25794	60	-	16
6	34886760	34886790	M07808:66:000000000-KDBRJ:1:1114:20341:25803	60	-	4
12	6755307	6755337	M07808:66:000000000-KDBRJ:1:1114:19979:25868	60	+	12
5	112864135	112864165	M07808:66:000000000-KDBRJ:1:1114:23142:26025	60	+	7
11	118313967	118313997	M07808:66:000000000-KDBRJ:1:1114:20956:26030	60	+	12
5	112864135	112864165	M07808:66:000000000-KDBRJ:1:1114:23131:26039	60	+	7
9	113289970	113290000	M07808:66:000000000-KDBRJ:1:1114:17442:26088	60	+	5
13	21839764	21839794	M07808:66:000000000-KDBRJ:1:1114:23135:26443	60	-	4
19	37418878	37418908	M07808:66:000000000-KDBRJ:1:1114:12143:26454	60	-	50
19	13184937	13184967	M07808:66:000000000-KDBRJ:1:1114:17889:26676	60	+	9
21	19644045	19644075	M07808:66:000000000-KDBRJ:1:1114:23574:26684	60	-	14
11	114099324	114099350	M07808:66:000000000-KDBRJ:1:1114:19654:26686	60	+	16
1	92156635	92156665	M07808:66:000000000-KDBRJ:1:1114:21237:26830	60	-	3
20	1461971	1462001	M07808:66:000000000-KDBRJ:1:1114:21727:26838	60	-	4
2	170385547	170385577	M07808:66:000000000-KDBRJ:1:1114:19588:26850	60	+	9
3	128648920	128648950	M07808:66:000000000-KDBRJ:1:1114:21244:26880	60	+	3
3	128648920	128648950	M07808:66:000000000-KDBRJ:1:1114:21235:26900	60	+	3
19	37418878	37418908	M07808:66:000000000-KDBRJ:1:1114:16731:27101	60	-	50
12	92103632	92103662	M07808:66:000000000-KDBRJ:1:1114:13230:27110	60	+	12
4	82939762	82939792	M07808:66:000000000-KDBRJ:1:1114:22332:27166	60	+	9
1	168842775	168842805	M07808:66:000000000-KDBRJ:1:1114:19883:27236	60	+	27
2	86789358	86789388	M07808:66:000000000-KDBRJ:1:1114:20459:27271	60	-	167
6	145056939	145056969	M07808:66:000000000-KDBRJ:1:1114:19224:27272	60	-	10
6	145056939	145056969	M07808:66:000000000-KDBRJ:1:1114:19243:27276	60	-	10
14	77346475	77346505	M07808:66:000000000-KDBRJ:1:1114:9560:27708	60	+	13
20	41925021	41925051	M07808:66:000000000-KDBRJ:1:1114:20367:27750	60	+	27
10	30694768	30694798	M07808:66:000000000-KDBRJ:1:1114:16869:27769	60	+	4
18	25302686	25302716	M07808:66:000000000-KDBRJ:1:1114:11329:27789	60	-	1
18	25510350	25510380	M07808:66:000000000-KDBRJ:1:2101:10400:2397	60	+	21
17	76677463	76677493	M07808:66:000000000-KDBRJ:1:2101:21146:3003	60	+	28
2	86789406	86789436	M07808:66:000000000-KDBRJ:1:2101:12070:3130	60	+	255
18	25510350	25510380	M07808:66:000000000-KDBRJ:1:2101:11959:3216	60	+	21
5	179799560	179799590	M07808:66:000000000-KDBRJ:1:2101:8724:3334	60	-	33
15	34040201	34040231	M07808:66:000000000-KDBRJ:1:2101:11842:3623	60	-	10
19	37418878	37418908	M07808:66:000000000-KDBRJ:1:2101:20414:3671	60	-	50
4	153918085	153918115	M07808:66:000000000-KDBRJ:1:2101:22344:3829	60	+	8
X	43996857	43996887	M07808:66:000000000-KDBRJ:1:2101:20039:3839	60	+	7
17	32341131	32341161	M07808:66:000000000-KDBRJ:1:2101:20528:3861	60	+	66
1	10552702	10552732	M07808:66:000000000-KDBRJ:1:2101:9699:3933	60	+	7
9	19312577	19312607	M07808:66:000000000-KDBRJ:1:2101:12159:3982	60	-	6
9	19312577	19312607	M07808:66:000000000-KDBRJ:1:2101:12148:4002	60	-	6
9	19312577	19312607	M07808:66:000000000-KDBRJ:1:2101:12168:4011	60	-	6
17	76677463	76677493	M07808:66:000000000-KDBRJ:1:2101:19211:4117	60	+	28
2	86789406	86789436	M07808:66:000000000-KDBRJ:1:2101:23792:4264	60	+	255
2	86789406	86789436	M07808:66:000000000-KDBRJ:1:2101:23804:4280	60	+	255
6	37306498	37306528	M07808:66:000000000-KDBRJ:1:2101:13481:4474	60	+	10
2	170385547	170385577	M07808:66:000000000-KDBRJ:1:2101:12800:4543	60	+	9
2	170385547	170385577	M07808:66:000000000-KDBRJ:1:2101:12779:4550	60	+	9
12	15910491	15910521	M07808:66:000000000-KDBRJ:1:2101:24225:4559	60	-	69
12	15910491	15910521	M07808:66:000000000-KDBRJ:1:2101:24235:4575	60	-	69
4	38801375	38801405	M07808:66:000000000-KDBRJ:1:2101:22061:4735	60	-	3
3	133636270	133636300	M07808:66:000000000-KDBRJ:1:2101:13351:4774	60	-	8
4	169326163	169326193	M07808:66:000000000-KDBRJ:1:2101:19069:4852	60	+	14
16	72071392	72071422	M07808:66:000000000-KDBRJ:1:2101:10069:4934	60	-	3
5	132300652	132300682	M07808:66:000000000-KDBRJ:1:2101:24957:5140	60	-	1
13	44597113	44597143	M07808:66:000000000-KDBRJ:1:2101:20577:5299	60	-	24
13	44597113	44597143	M07808:66:000000000-KDBRJ:1:2101:20596:5299	60	-	24
3	131464620	131464650	M07808:66:000000000-KDBRJ:1:2101:24747:5301	60	+	8
1	228782078	228782108	M07808:66:000000000-KDBRJ:1:2101:21112:5406	60	+	7
15	74715171	74715201	M07808:66:000000000-KDBRJ:1:2101:7894:5538	60	+	4
1	31985670	31985700	M07808:66:000000000-KDBRJ:1:2101:19163:5843	60	+	4
1	31985670	31985700	M07808:66:000000000-KDBRJ:1:2101:19144:5846	60	+	4
13	41821810	41821840	M07808:66:000000000-KDBRJ:1:2101:22010:5894	60	-	1
14	38394263	38394293	M07808:66:000000000-KDBRJ:1:2101:21431:5995	60	+	5
1	167434022	167434052	M07808:66:000000000-KDBRJ:1:2101:9831:6083	60	-	70
X	135296987	135297017	M07808:66:000000000-KDBRJ:1:2101:23965:6140	60	+	27
X	135296987	135297017	M07808:66:000000000-KDBRJ:1:2101:23960:6158	60	+	27
12	55995687	55995717	M07808:66:000000000-KDBRJ:1:2101:23285:6270	60	-	10
12	55995687	55995717	M07808:66:000000000-KDBRJ:1:2101:23282:6288	60	-	10
2	86789358	86789388	M07808:66:000000000-KDBRJ:1:2101:14334:6412	60	-	167
13	24459389	24459419	M07808:66:000000000-KDBRJ:1:2101:22274:6452	60	+	6
13	24459389	24459419	M07808:66:000000000-KDBRJ:1:2101:22253:6459	60	+	6
13	24459389	24459419	M07808:66:000000000-KDBRJ:1:2101:22266:6472	60	+	6
11	46597976	46598006	M07808:66:000000000-KDBRJ:1:2101:8915:6567	60	-	2
2	86789358	86789388	M07808:66:000000000-KDBRJ:1:2101:9292:6572	60	-	167
11	46597976	46598006	M07808:66:000000000-KDBRJ:1:2101:8932:6577	60	-	2
8	97702505	97702535	M07808:66:000000000-KDBRJ:1:2101:13679:6623	60	+	7
8	97702505	97702535	M07808:66:000000000-KDBRJ:1:2101:13688:6638	60	+	7
7	140454993	140455023	M07808:66:000000000-KDBRJ:1:2101:14409:6645	60	-	25
1	4876422	4876452	M07808:66:000000000-KDBRJ:1:2101:23654:6727	60	+	11
6	56142188	56142218	M07808:66:000000000-KDBRJ:1:2101:22433:6760	60	+	3
11	126551582	126551612	M07808:66:000000000-KDBRJ:1:2101:5414:6769	60	+	10
1	198662963	198662993	M07808:66:000000000-KDBRJ:1:2101:26026:6837	60	+	12
8	11615627	11615657	M07808:66:000000000-KDBRJ:1:2101:26702:6986	60	-	1
7	157739029	157739059	M07808:66:000000000-KDBRJ:1:2101:12583:7070	60	+	1
11	108462379	108462409	M07808:66:000000000-KDBRJ:1:2101:14872:7117	60	+	13
6	73521018	73521048	M07808:66:000000000-KDBRJ:1:2101:15519:7122	60	-	125
11	108462379	108462409	M07808:66:000000000-KDBRJ:1:2101:14888:7125	60	+	13
3	67013517	67013547	M07808:66:000000000-KDBRJ:1:2101:12372:7143	60	+	4
7	120268205	120268235	M07808:66:000000000-KDBRJ:1:2101:20261:7175	60	+	5
12	123171821	123171851	M07808:66:000000000-KDBRJ:1:2101:6686:7180	60	+	5
7	140454993	140455023	M07808:66:000000000-KDBRJ:1:2101:26940:7262	60	-	25
7	140454993	140455023	M07808:66:000000000-KDBRJ:1:2101:26943:7282	60	-	25
20	53558908	53558938	M07808:66:000000000-KDBRJ:1:2101:18756:7440	60	+	11
1	236069061	236069091	M07808:66:000000000-KDBRJ:1:2101:15744:7485	60	-	14
4	183564320	183564350	M07808:66:000000000-KDBRJ:1:2101:16026:7592	60	+	3
2	154585394	154585424	M07808:66:000000000-KDBRJ:1:2101:10203:7652	60	-	1
3	172301515	172301545	M07808:66:000000000-KDBRJ:1:2101:7240:7668	60	+	23
3	172301515	172301545	M07808:66:000000000-KDBRJ:1:2101:7221:7668	60	+	23
2	86789358	86789388	M07808:66:000000000-KDBRJ:1:2101:12872:7705	60	-	167
1	221702800	221702830	M07808:66:000000000-KDBRJ:1:2101:16885:7714	60	-	3
4	42635089	42635119	M07808:66:000000000-KDBRJ:1:2101:12125:7785	60	+	15
1	7933165	7933195	M07808:66:000000000-KDBRJ:1:2101:25544:7858	60	+	13
1	7933165	7933195	M07808:66:000000000-KDBRJ:1:2101:25549:7877	60	+	13
16	50847200	50847230	M07808:66:000000000-KDBRJ:1:2101:27078:7903	60	-	3
6	157873547	157873577	M07808:66:000000000-KDBRJ:1:2101:20048:7908	60	+	7
14	61026769	61026799	M07808:66:000000000-KDBRJ:1:2101:12402:8050	60	-	6
9	89857094	89857119	M07808:66:000000000-KDBRJ:1:2101:3770:8050	60	-	1
2	32902690	32902720	M07808:66:000000000-KDBRJ:1:2101:21287:8071	60	-	20
7	21428858	21428888	M07808:66:000000000-KDBRJ:1:2101:19795:8114	60	+	34
19	32379831	32379861	M07808:66:000000000-KDBRJ:1:2101:7033:8138	60	+	2
17	2480784	2480814	M07808:66:000000000-KDBRJ:1:2101:23002:8194	60	+	12
17	2480784	2480814	M07808:66:000000000-KDBRJ:1:2101:23019:8204	60	+	12
1	31985670	31985700	M07808:66:000000000-KDBRJ:1:2101:24663:8230	60	+	4
6	73521022	73521052	M07808:66:000000000-KDBRJ:1:2101:10007:8291	60	-	48
3	190491713	190491743	M07808:66:000000000-KDBRJ:1:2101:3609:8495	60	+	4
17	47251003	47251033	M07808:66:000000000-KDBRJ:1:2101:15905:8630	60	-	5
1	167431680	167431709	M07808:66:000000000-KDBRJ:1:2101:16404:8695	60	-	28
7	43117364	43117394	M07808:66:000000000-KDBRJ:1:2101:16476:8729	60	-	9
3	152240696	152240726	M07808:66:000000000-KDBRJ:1:2101:10402:8746	60	-	8
3	152240696	152240726	M07808:66:000000000-KDBRJ:1:2101:10387:8756	60	-	8
2	32902690	32902720	M07808:66:000000000-KDBRJ:1:2101:20340:8813	60	-	20
13	26702643	26702673	M07808:66:000000000-KDBRJ:1:2101:21426:8817	60	-	15
15	53985947	53985977	M07808:66:000000000-KDBRJ:1:2101:14582:8819	60	-	2
2	75457450	75457480	M07808:66:000000000-KDBRJ:1:2101:7439:8900	60	-	7
21	32334476	32334506	M07808:66:000000000-KDBRJ:1:2101:9250:9037	60	+	7
16	48354983	48355013	M07808:66:000000000-KDBRJ:1:2101:19379:9046	60	-	5
10	103539822	103539852	M07808:66:000000000-KDBRJ:1:2101:5025:9047	60	-	74
16	27764135	27764165	M07808:66:000000000-KDBRJ:1:2101:17769:9076	60	+	44
17	76677463	76677493	M07808:66:000000000-KDBRJ:1:2101:9820:9084	60	+	28
12	15910491	15910521	M07808:66:000000000-KDBRJ:1:2101:13034:9104	60	-	69
17	40273974	40274004	M07808:66:000000000-KDBRJ:1:2101:11341:9108	60	-	6
17	40273974	40274004	M07808:66:000000000-KDBRJ:1:2101:11353:9122	60	-	6
4	139089654	139089684	M07808:66:000000000-KDBRJ:1:2101:12652:9168	60	-	2
4	139089654	139089684	M07808:66:000000000-KDBRJ:1:2101:12633:9168	60	-	2
4	147717262	147717292	M07808:66:000000000-KDBRJ:1:2101:4610:9175	60	-	10
2	86789358	86789388	M07808:66:000000000-KDBRJ:1:2101:15853:9197	60	-	167
7	21428858	21428888	M07808:66:000000000-KDBRJ:1:2101:24423:9362	60	+	34
7	69619205	69619235	M07808:66:000000000-KDBRJ:1:2101:3925:9467	60	-	7
3	172108215	172108245	M07808:66:000000000-KDBRJ:1:2101:4655:9475	60	+	1
15	67840075	67840105	M07808:66:000000000-KDBRJ:1:2101:25131:9590	60	-	4
15	62203525	62203555	M07808:66:000000000-KDBRJ:1:2101:10512:9664	60	-	13
1	51519542	51519572	M07808:66:000000000-KDBRJ:1:2101:22790:9668	60	-	2
15	62203525	62203555	M07808:66:000000000-KDBRJ:1:2101:10516:9683	60	-	13
16	82897430	82897460	M07808:66:000000000-KDBRJ:1:2101:8962:9749	60	+	6
10	73068785	73068815	M07808:66:000000000-KDBRJ:1:2101:3566:9250	60	-	20
13	36218825	36218855	M07808:66:000000000-KDBRJ:1:2101:22873:9263	60	+	3
10	73068785	73068815	M07808:66:000000000-KDBRJ:1:2101:3577:9269	60	-	20
12	20239201	20239231	M07808:66:000000000-KDBRJ:1:2101:16450:9273	60	-	2
12	20239201	20239231	M07808:66:000000000-KDBRJ:1:2101:16438:9286	60	-	2
3	113665034	113665064	M07808:66:000000000-KDBRJ:1:2101:6255:9805	60	-	40
3	113665034	113665064	M07808:66:000000000-KDBRJ:1:2101:6257:9822	60	-	40
3	171190481	171190511	M07808:66:000000000-KDBRJ:1:2101:23297:9843	60	+	7
1	4876422	4876452	M07808:66:000000000-KDBRJ:1:2101:21716:9850	60	+	11
2	160095888	160095918	M07808:66:000000000-KDBRJ:1:2101:19124:9860	60	-	17
6	33645177	33645207	M07808:66:000000000-KDBRJ:1:2101:5416:9932	60	+	9
10	120256229	120256259	M07808:66:000000000-KDBRJ:1:2101:10957:10155	60	-	19
15	67777058	67777088	M07808:66:000000000-KDBRJ:1:2101:7957:10160	60	-	2
4	99845066	99845096	M07808:66:000000000-KDBRJ:1:2101:14272:10193	60	-	5
3	98742227	98742257	M07808:66:000000000-KDBRJ:1:2101:15326:10205	60	+	13
3	98742227	98742257	M07808:66:000000000-KDBRJ:1:2101:15314:10218	60	+	13
7	43117364	43117394	M07808:66:000000000-KDBRJ:1:2101:10927:10220	60	-	9
6	73521066	73521096	M07808:66:000000000-KDBRJ:1:2101:25610:10228	60	+	65
7	100764207	100764237	M07808:66:000000000-KDBRJ:1:2101:9213:10245	60	-	22
5	109176473	109176503	M07808:66:000000000-KDBRJ:1:2101:14328:10262	60	+	9
1	174803111	174803141	M07808:66:000000000-KDBRJ:1:2101:13816:10359	60	+	9
5	119326691	119326721	M07808:66:000000000-KDBRJ:1:2101:27768:10441	60	+	6
2	86789406	86789436	M07808:66:000000000-KDBRJ:1:2101:9587:10445	60	+	255
3	124875216	124875246	M07808:66:000000000-KDBRJ:1:2101:19514:10447	60	+	2
2	86789406	86789436	M07808:66:000000000-KDBRJ:1:2101:9566:10453	60	+	255
3	172301515	172301545	M07808:66:000000000-KDBRJ:1:2101:27202:10593	60	+	23
11	28077691	28077721	M07808:66:000000000-KDBRJ:1:2101:17989:10612	60	-	8
17	32341131	32341161	M07808:66:000000000-KDBRJ:1:2101:27856:10645	60	+	66
2	219634601	219634631	M07808:66:000000000-KDBRJ:1:2101:6567:10808	60	+	1
6	36097490	36097520	M07808:66:000000000-KDBRJ:1:2101:8224:10919	60	-	7
7	145596299	145596325	M07808:66:000000000-KDBRJ:1:2101:26943:10920	60	-	21
14	61692932	61692962	M07808:66:000000000-KDBRJ:1:2101:4111:10922	60	+	11
6	36097490	36097520	M07808:66:000000000-KDBRJ:1:2101:8210:10931	60	-	7
20	50195273	50195303	M07808:66:000000000-KDBRJ:1:2101:4300:11050	60	-	2
12	17697128	17697158	M07808:66:000000000-KDBRJ:1:2101:23324:11077	60	-	4
12	17697128	17697158	M07808:66:000000000-KDBRJ:1:2101:23342:11078	60	-	4
13	81386383	81386413	M07808:66:000000000-KDBRJ:1:2101:19626:11094	60	-	6
1	191543039	191543069	M07808:66:000000000-KDBRJ:1:2101:25738:11097	60	-	1
2	79423528	79423558	M07808:66:000000000-KDBRJ:1:2101:26728:11133	60	-	3
7	88042435	88042465	M07808:66:000000000-KDBRJ:1:2101:22546:11298	60	+	33
8	126115715	126115745	M07808:66:000000000-KDBRJ:1:2101:14659:11527	60	+	4
13	77085886	77085916	M07808:66:000000000-KDBRJ:1:2101:18206:11557	60	-	33
6	145210171	145210201	M07808:66:000000000-KDBRJ:1:2101:6096:11616	60	+	7
2	26037782	26037812	M07808:66:000000000-KDBRJ:1:2101:25897:11660	60	+	26
2	214064296	214064326	M07808:66:000000000-KDBRJ:1:2101:17541:11776	60	+	29
2	214064296	214064326	M07808:66:000000000-KDBRJ:1:2101:17548:11793	60	+	29
5	107025490	107025520	M07808:66:000000000-KDBRJ:1:2101:7715:11798	60	-	1
7	152760472	152760500	M07808:66:000000000-KDBRJ:1:2101:16497:11910	60	+	2
4	24358344	24358374	M07808:66:000000000-KDBRJ:1:2101:26336:11956	60	-	3
4	24358344	24358374	M07808:66:000000000-KDBRJ:1:2101:26316:11961	60	-	3
1	65153243	65153273	M07808:66:000000000-KDBRJ:1:2101:2209:11971	60	+	8
3	119273555	119273583	M07808:66:000000000-KDBRJ:1:2101:26485:12068	60	-	1
7	145596299	145596325	M07808:66:000000000-KDBRJ:1:2101:28618:12105	60	-	21
10	8859434	8859464	M07808:66:000000000-KDBRJ:1:2101:20252:12131	60	+	12
10	104714982	104715012	M07808:66:000000000-KDBRJ:1:2101:16424:12136	60	+	12
17	39563873	39563903	M07808:66:000000000-KDBRJ:1:2101:6698:12137	60	-	14
2	86789358	86789388	M07808:66:000000000-KDBRJ:1:2101:21195:12208	60	-	167
6	150266613	150266643	M07808:66:000000000-KDBRJ:1:2101:4031:12212	60	+	16
6	150266613	150266643	M07808:66:000000000-KDBRJ:1:2101:4048:12223	60	+	16
13	45435575	45435605	M07808:66:000000000-KDBRJ:1:2101:9983:12248	60	+	14
6	149320567	149320597	M07808:66:000000000-KDBRJ:1:2101:4351:12411	60	+	7
3	132500127	132500157	M07808:66:000000000-KDBRJ:1:2101:6250:12503	60	-	30
1	147495727	147495757	M07808:66:000000000-KDBRJ:1:2101:2619:12638	60	-	41
5	134731716	134731746	M07808:66:000000000-KDBRJ:1:2101:14388:12743	60	-	3
5	134731716	134731746	M07808:66:000000000-KDBRJ:1:2101:14370:12753	60	-	3
2	39553079	39553109	M07808:66:000000000-KDBRJ:1:2101:28622:12785	60	+	17
2	39553079	39553109	M07808:66:000000000-KDBRJ:1:2101:28607:12794	60	+	17
1	36547791	36547820	M07808:66:000000000-KDBRJ:1:2101:16779:12816	60	-	1
3	194403590	194403620	M07808:66:000000000-KDBRJ:1:2101:2933:12880	60	-	13
1	109106736	109106766	M07808:66:000000000-KDBRJ:1:2101:20681:12960	60	+	23
1	167434022	167434052	M07808:66:000000000-KDBRJ:1:2101:25006:13024	60	-	70
12	110369277	110369307	M07808:66:000000000-KDBRJ:1:2101:6920:13090	60	-	23
6	7611850	7611880	M07808:66:000000000-KDBRJ:1:2101:21308:13145	60	-	9
3	96005288	96005318	M07808:66:000000000-KDBRJ:1:2101:18966:13146	60	-	3
3	122212213	122212243	M07808:66:000000000-KDBRJ:1:2101:12207:13162	60	+	5
3	113665034	113665064	M07808:66:000000000-KDBRJ:1:2101:2685:13169	60	-	40
11	39428758	39428788	M07808:66:000000000-KDBRJ:1:2101:25511:13337	60	+	14
2	57583742	57583772	M07808:66:000000000-KDBRJ:1:2101:21367:13387	60	-	4
2	57583742	57583772	M07808:66:000000000-KDBRJ:1:2101:21349:13393	60	-	4
1	165375633	165375663	M07808:66:000000000-KDBRJ:1:2101:22781:13498	60	+	8
11	6678090	6678120	M07808:66:000000000-KDBRJ:1:2101:8897:13556	60	-	9
5	173221789	173221819	M07808:66:000000000-KDBRJ:1:2101:2854:13618	60	+	16
5	69339968	69339998	M07808:66:000000000-KDBRJ:1:2101:11421:13657	60	-	5
14	38394263	38394293	M07808:66:000000000-KDBRJ:1:2101:24044:13708	60	+	5
15	74394421	74394451	M07808:66:000000000-KDBRJ:1:2101:28208:13781	60	+	8
13	89948429	89948459	M07808:66:000000000-KDBRJ:1:2101:8725:13799	60	+	19
11	130260286	130260316	M07808:66:000000000-KDBRJ:1:2101:25629:13823	60	+	4
11	130260286	130260316	M07808:66:000000000-KDBRJ:1:2101:25614:13837	60	+	4
9	98110312	98110342	M07808:66:000000000-KDBRJ:1:2101:13286:13936	60	-	4
5	120659066	120659096	M07808:66:000000000-KDBRJ:1:2101:4455:14021	60	+	4
10	103539822	103539852	M07808:66:000000000-KDBRJ:1:2101:18739:14077	60	-	74
3	108794430	108794460	M07808:66:000000000-KDBRJ:1:2101:28771:14091	60	-	1
20	18077741	18077771	M07808:66:000000000-KDBRJ:1:2101:24908:14102	60	-	11
16	67956798	67956828	M07808:66:000000000-KDBRJ:1:2101:27909:14136	60	-	1
14	38083813	38083843	M07808:66:000000000-KDBRJ:1:2101:4388:14165	60	+	4
14	38083813	38083843	M07808:66:000000000-KDBRJ:1:2101:4370:14166	60	+	4
3	51565197	51565227	M07808:66:000000000-KDBRJ:1:2101:24282:14304	60	-	12
12	23388145	23388175	M07808:66:000000000-KDBRJ:1:2101:11644:14412	60	-	18
12	23388145	23388175	M07808:66:000000000-KDBRJ:1:2101:11669:14415	60	-	18
1	198543440	198543470	M07808:66:000000000-KDBRJ:1:2101:13432:14458	60	+	10
3	195472789	195472819	M07808:66:000000000-KDBRJ:1:2101:27616:14523	60	-	6
12	54045540	54045570	M07808:66:000000000-KDBRJ:1:2101:17342:14797	60	+	42
1	161521918	161521948	M07808:66:000000000-KDBRJ:1:2101:24510:14808	60	-	17
6	156172449	156172479	M07808:66:000000000-KDBRJ:1:2101:14460:14839	60	-	5
12	15910491	15910521	M07808:66:000000000-KDBRJ:1:2101:5869:14964	60	-	69
12	15910491	15910521	M07808:66:000000000-KDBRJ:1:2101:5889:14966	60	-	69
12	69370568	69370598	M07808:66:000000000-KDBRJ:1:2101:3025:15062	60	-	63
12	69370568	69370598	M07808:66:000000000-KDBRJ:1:2101:3038:15076	60	-	63
20	1681920	1681950	M07808:66:000000000-KDBRJ:1:2101:5668:15159	60	-	2
11	118313967	118313997	M07808:66:000000000-KDBRJ:1:2101:22069:15292	60	+	12
2	86789406	86789436	M07808:66:000000000-KDBRJ:1:2101:7031:15297	60	+	255
3	190491713	190491743	M07808:66:000000000-KDBRJ:1:2101:13169:15389	60	+	4
10	33424661	33424691	M07808:66:000000000-KDBRJ:1:2101:5661:15390	60	-	2
1	147495727	147495757	M07808:66:000000000-KDBRJ:1:2101:8823:15422	60	-	41
13	32547900	32547930	M07808:66:000000000-KDBRJ:1:2101:27588:15493	60	+	5
11	128337651	128337681	M07808:66:000000000-KDBRJ:1:2101:27090:15508	60	+	11
13	45984254	45984284	M07808:66:000000000-KDBRJ:1:2101:2660:15638	60	+	6
6	73521018	73521048	M07808:66:000000000-KDBRJ:1:2101:28223:15686	60	-	125
10	103539822	103539852	M07808:66:000000000-KDBRJ:1:2101:21377:15792	60	-	74
10	116227444	116227474	M07808:66:000000000-KDBRJ:1:2101:23310:15855	60	-	2
10	116227444	116227474	M07808:66:000000000-KDBRJ:1:2101:23305:15876	60	-	2
17	32341131	32341161	M07808:66:000000000-KDBRJ:1:2101:24032:15925	60	+	66
21	28883117	28883147	M07808:66:000000000-KDBRJ:1:2101:27140:15939	60	-	9
9	7034799	7034829	M07808:66:000000000-KDBRJ:1:2101:8378:16088	60	+	9
5	76803384	76803414	M07808:66:000000000-KDBRJ:1:2101:7329:16135	60	-	19
7	152760472	152760500	M07808:66:000000000-KDBRJ:1:2101:17820:16158	60	+	2
3	29335460	29335490	M07808:66:000000000-KDBRJ:1:2101:23948:16180	60	+	9
3	29335460	29335490	M07808:66:000000000-KDBRJ:1:2101:23928:16189	60	+	9
5	6543634	6543664	M07808:66:000000000-KDBRJ:1:2101:29177:16229	60	-	26
12	64483022	64483052	M07808:66:000000000-KDBRJ:1:2101:7402:16319	60	+	22
12	64483022	64483052	M07808:66:000000000-KDBRJ:1:2101:7398:16338	60	+	22
9	120920692	120920722	M07808:66:000000000-KDBRJ:1:2101:22000:16411	60	+	7
5	140526474	140526504	M07808:66:000000000-KDBRJ:1:2101:21251:16423	60	-	10
6	111130773	111130803	M07808:66:000000000-KDBRJ:1:2101:6752:16448	60	-	9
5	140526474	140526504	M07808:66:000000000-KDBRJ:1:2101:21256:16451	60	-	10
2	86789362	86789392	M07808:66:000000000-KDBRJ:1:2101:7123:16483	60	-	55
8	40163368	40163398	M07808:66:000000000-KDBRJ:1:2101:24384:16552	60	-	3
8	40163368	40163398	M07808:66:000000000-KDBRJ:1:2101:24365:16555	60	-	3
8	1220285	1220315	M07808:66:000000000-KDBRJ:1:2101:2330:16584	60	+	1
2	131715670	131715700	M07808:66:000000000-KDBRJ:1:2101:22167:16616	60	+	3
3	172301515	172301545	M07808:66:000000000-KDBRJ:1:2101:6671:16644	60	+	23
3	32704555	32704585	M07808:66:000000000-KDBRJ:1:2101:22138:16716	60	+	3
13	90870244	90870274	M07808:66:000000000-KDBRJ:1:2101:2371:16722	60	-	8
16	30615944	30615974	M07808:66:000000000-KDBRJ:1:2101:24346:16805	60	+	7
16	30615944	30615974	M07808:66:000000000-KDBRJ:1:2101:24366:16816	60	+	7
1	174803111	174803141	M07808:66:000000000-KDBRJ:1:2101:2506:16816	60	+	9
5	157151475	157151505	M07808:66:000000000-KDBRJ:1:2101:20289:16834	60	+	8
6	130459156	130459186	M07808:66:000000000-KDBRJ:1:2101:18408:16854	60	-	7
5	157151475	157151505	M07808:66:000000000-KDBRJ:1:2101:20292:16854	60	+	8
6	31147625	31147655	M07808:66:000000000-KDBRJ:1:2101:12296:16906	60	-	5
1	147441118	147441148	M07808:66:000000000-KDBRJ:1:2101:20687:16923	60	-	19
1	147441118	147441148	M07808:66:000000000-KDBRJ:1:2101:20705:16933	60	-	19
